,track_id,name,album,artist,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,key,valence,genre
129,4zxDqiBkTsikSLVi07ePRW,Tænder På Dig,Dansk Melodi Grand Prix 2005,Various Artists,48,0.498,0.271,0.722,0.0,0.229,-5.105,0.0666,174.219,0,0.676,['classic danish pop']
130,0sPgFWrRv1hj2GbgNXxFvn,Alt Hvad Hun Ville Var At Danse,Nærmest Lykkelig,TV-2,48,0.639,0.0422,0.723,8.15e-06,0.141,-9.256,0.0294,111.318,5,0.876,['danish pop rock']
131,7prFpeH9fXA7cL6ZZWLePs,The Actor,Michael Learns To Rock (1991),Michael Learns To Rock,48,0.701,0.293,0.569,1.72e-05,0.0703,-6.587,0.0272,80.186,0,0.523,"['boy band', 'danish pop rock']"
132,0SqK0ouAOyJUtINNW7pmfU,"Den jeg elsker, elsker jeg",Gamle Flammer,Søs Fenger,48,0.768,0.308,0.74,2e-06,0.105,-6.324,0.0693,112.251,5,0.837,"['classic danish pop', 'danish pop']"
133,4cwipyLLmLtqsOhFP8EkCS,Malaga,Helmig Herfra,Thomas Helmig,48,0.5,0.648,0.393,0.0,0.215,-8.014,0.0314,72.137,0,0.52,"['classic danish pop', 'danish pop', 'danish pop rock']"
134,7GUEu5mRWJEItfmr9XJEFi,Alt Er Forbi,NOAH,NOAH,48,0.511,0.0874,0.686,0.0,0.0822,-6.166,0.0306,149.927,0,0.349,['danish pop']
135,0T8dNUoyjJHM2zDgIPK83L,Pregnant,Slush Hours,Phlake,47,0.498,0.401,0.623,0.0,0.092,-5.136,0.308,79.154,5,0.694,"['danish pop', 'scandinavian r&b']"
136,7gcWCnrkJb6NVEwi1oHfeS,Flyvere i natten - 2011 - Remaster,Kielgasten,Kim Larsen,47,0.593,0.0834,0.656,0.00632,0.128,-9.881,0.0273,122.157,2,0.457,"['danish pop', 'danish pop rock']"
137,1OPmqPsWKYvuQTm3GaWBVw,Dine Øjne Er Så Blå,Sukker,Rocazino,47,0.868,0.00864,0.777,1.48e-05,0.183,-5.739,0.044,127.014,5,0.871,"['classic danish pop', 'danish pop', 'danish pop rock', 'dansktop']"
138,3wqYQbDzFYKytO7uVLQtHD,Tusind stykker,Jeg Er Jo Lige Her,Anne Linnet,47,0.783,0.281,0.312,1.93e-05,0.106,-12.499,0.0362,127.951,8,0.621,"['classic danish pop', 'danish pop']"
139,7CNCYcc5D7ViFS4fsWe3B6,Det Er Mig Der Står Herude Og Banker På,Vejen Væk,Thomas Helmig,47,0.68,0.102,0.744,0.0,0.0317,-8.775,0.0309,82.973,9,0.807,"['classic danish pop', 'danish pop', 'danish pop rock']"
140,5iVIQLVaxtgTmRAEpUkrXh,Let Your Fingers Do The Walking - Remastered,Glamourpuss,Sort Sol,47,0.313,0.404,0.389,0.375,0.21,-10.158,0.0333,172.249,2,0.143,"['danish pop rock', 'danish post-punk', 'danish punk', 'danish rock']"
141,3rH9RyyNA07aCTlxjpNkOk,Danmark,78'eren (Shu-bi-dua 5) [Deluxe udgave],Shu-Bi-Dua,46,0.684,0.0147,0.82,1.24e-05,0.152,-6.191,0.0301,128.822,4,0.883,"['classic danish pop', 'dansktop']"
142,33frkbGSt6bbfj2Nqo9i1p,Smuk som et stjerneskud,Wings Of Love,Brødrene Olsen,46,0.738,0.258,0.824,4.23e-05,0.286,-5.238,0.0536,104.032,2,0.795,"['classic danish pop', 'dansktop']"
143,0UEszsTJ5SezkEQPeAM9S9,Irony,Irony,Christopher,46,0.389,0.256,0.479,0.0,0.124,-8.029,0.0438,152.309,5,0.301,['danish pop']
144,2x8ukHCsfOs7zedXLUsVP7,Overgir Mig Langsomt,Toppen Af Poppen 3 - Synger SANNE SALOMONSEN,Various Artists,46,0.412,0.713,0.388,0.0,0.409,-8.681,0.0375,100.657,9,0.277,"['danish pop', 'danish pop rock']"
145,4VV8ARQQT9mDiXlAu5cOnX,Et Sidste Kys (feat. Julie),3: Fresh-Fri-Fly,Nik & Jay,46,0.702,0.499,0.58,0.0,0.07,-7.256,0.193,92.998,0,0.427,['danish pop']
146,2CLv0oSPjs3vvwJWCJEu25,Barndommens Gade,Barndommens Gade,Anne Linnet,45,0.741,0.221,0.512,0.000601,0.0448,-12.613,0.0404,137.441,8,0.896,"['classic danish pop', 'danish pop']"
147,1NgeW6kFhdqAvEKgKYhf1s,Paris,Paris,Lord Siva,45,0.818,0.151,0.533,6.66e-06,0.133,-6.05,0.0428,114.97,6,0.774,"['danish hip hop', 'danish pop']"
148,52BdtZyb1o40b4ZwUZPR3v,Tik Tik,Midt Om Natten,Kim Larsen,45,0.867,0.437,0.609,0.342,0.0851,-9.264,0.0333,112.396,11,0.794,"['danish pop', 'danish pop rock']"
149,0kSRv5OKTseR66WtlrQxFy,100 Dage,Tommy Boy,Thomas Helmig,46,0.764,0.0486,0.847,2.92e-06,0.048,-5.376,0.0353,125.956,0,0.842,"['classic danish pop', 'danish pop', 'danish pop rock']"
150,44OfLc9xebeUK8qvxkezXA,Udenfor Sæsonen,Udenfor Sæsonen,Johnny Madsen,45,0.725,0.0356,0.708,2.78e-05,0.297,-12.12,0.0368,142.081,2,0.962,"['classic danish pop', 'dansktop']"
151,2RZR8wqqR80uoYBnM3sP3b,Smukkest På En Søndag,Klarsyn,Joey Moe,45,0.827,0.178,0.454,0.0,0.0751,-4.803,0.0785,78.062,11,0.415,['danish pop']
152,4iArHiBejqLpJBKzok0EC3,Kald det kærlighed,Lars Lilholt Band,Lars Lilholt Band,44,0.57,0.0739,0.682,0.0,0.354,-7.864,0.0298,129.044,10,0.747,"['classic danish pop', 'dansktop']"
153,0QMugZRXmANpIeCJN2o7Tu,Jeg' I Live,Burhan G (Special Edition),Burhan G,44,0.41,0.0757,0.837,0.0,0.151,-4.764,0.114,167.948,4,0.24,['danish pop']
154,6uq944WsJwMa1m4ak1tJsw,Så Gik Der Tid Med Det,Tiden Er Klog,Tøsedrengene,44,0.821,0.234,0.667,7.35e-05,0.297,-5.738,0.0425,138.318,11,0.834,"['classic danish pop', 'danish pop', 'dansktop']"
155,6hfd87ZTyziYGNdA7HYMv9,Hope This Song Is For You (From the Netflix Film ‘A Beautiful Life’),Hope This Song Is For You (From the Netflix Film ‘A Beautiful Life’),Christopher,44,0.565,0.691,0.339,0.0,0.0982,-8.197,0.0305,79.518,6,0.461,['danish pop']
156,0Yay9v4BT5eOkknVZyN7Rc,Lanternen,Nutidens Unge,TV-2,44,0.757,0.53,0.58,0.000151,0.0585,-10.485,0.0291,115.361,5,0.588,['danish pop rock']
157,23eDnmJBpdagg28diljFQJ,Right Next to the Right One,Honeyburst,Tim Christensen,44,0.482,0.0618,0.388,0.0,0.141,-7.47,0.0276,101.283,11,0.458,"['danish pop', 'danish pop rock', 'danish singer-songwriter']"
158,1J2n4bAqt4KIvM9rYSByfE,Don't Know Much About Love,Kinda Soul,Hanne Boel,44,0.78,0.317,0.741,0.0,0.697,-10.012,0.031,106.831,9,0.781,['danish pop rock']
159,2hU5JyCJdlAObBqa9mArPe,Vilde Kaniner,Den Blå Hund,Gnags,44,0.722,0.277,0.802,0.00154,0.0552,-11.793,0.11,177.891,4,0.813,"['classic danish pop', 'classic danish rock', 'danish pop', 'dansktop']"
160,1D9P6P6yR4LB3Cq0ozn8ZE,Under Din Sne,Under Din Sne,The Minds Of 99,44,0.511,0.0336,0.879,0.000607,0.0846,-4.162,0.0327,143.941,0,0.313,"['danish alternative rock', 'danish pop', 'danish post-punk', 'danish rock']"
161,11qFfHuutYvRGLrX0NFyGh,Nu Hvor Du Har Brændt Mig Af,Vejen Væk,Thomas Helmig,43,0.657,0.00752,0.795,0.0059,0.0593,-9.125,0.0602,159.138,11,0.881,"['classic danish pop', 'danish pop', 'danish pop rock']"
162,25wE4pM3ThnBORlM6uVjFZ,Den allersidste dans - 2011 - Remaster,Kielgasten,Kim Larsen,43,0.902,0.118,0.395,6.62e-05,0.221,-11.979,0.0601,115.337,2,0.835,"['danish pop', 'danish pop rock']"
163,47ogy6lWOU59bMxjt7NBHy,Ud Under Åben Himmel,Tøsedrengene 3,Tøsedrengene,43,0.525,0.207,0.613,0.000226,0.176,-8.475,0.0507,133.182,0,0.357,"['classic danish pop', 'danish pop', 'dansktop']"
